[ANCHOR_DEBUG] upd=865 n_upd=865 a0_mean=-7.6569 a0_std=0.3791 anchor=2.1464 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7527 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=866 n_upd=866 a0_mean=-7.6622 a0_std=0.3791 anchor=2.1494 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7582 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=867 n_upd=867 a0_mean=-7.6602 a0_std=0.3791 anchor=2.1482 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7498 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=868 n_upd=868 a0_mean=-7.6542 a0_std=0.3791 anchor=2.1448 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7530 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=869 n_upd=869 a0_mean=-7.3311 a0_std=0.3791 anchor=1.9726 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7033 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=870 n_upd=870 a0_mean=-7.3842 a0_std=0.3791 anchor=1.9973 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7103 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=871 n_upd=871 a0_mean=-7.4289 a0_std=0.3791 anchor=2.0218 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7267 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=875 n_upd=875 a0_mean=-7.6555 a0_std=0.3792 anchor=2.1523 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7318 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=876 n_upd=876 a0_mean=-7.6044 a0_std=0.3794 anchor=2.1307 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7344 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=877 n_upd=877 a0_mean=-7.6079 a0_std=0.3794 anchor=2.1301 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7272 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=881 n_upd=881 a0_mean=-7.7095 a0_std=0.3794 anchor=2.1790 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7366 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=885 n_upd=885 a0_mean=-7.8490 a0_std=0.3794 anchor=2.2599 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7500 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=889 n_upd=889 a0_mean=-7.9542 a0_std=0.3795 anchor=2.3130 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7517 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=890 n_upd=890 a0_mean=-7.9747 a0_std=0.3795 anchor=2.3238 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7550 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=891 n_upd=891 a0_mean=-7.9622 a0_std=0.3795 anchor=2.3165 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7429 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=892 n_upd=892 a0_mean=-7.9575 a0_std=0.3795 anchor=2.3137 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7540 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=893 n_upd=893 a0_mean=-7.9681 a0_std=0.3795 anchor=2.3198 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7544 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=894 n_upd=894 a0_mean=-7.9626 a0_std=0.3795 anchor=2.3165 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7473 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=895 n_upd=895 a0_mean=-7.9654 a0_std=0.3795 anchor=2.3183 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7506 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=896 n_upd=896 a0_mean=-7.9640 a0_std=0.3795 anchor=2.3173 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7540 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=897 n_upd=897 a0_mean=-7.5669 a0_std=0.3795 anchor=2.0945 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6849 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=898 n_upd=898 a0_mean=-7.6630 a0_std=0.3795 anchor=2.1474 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7049 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=902 n_upd=902 a0_mean=-8.0270 a0_std=0.3797 anchor=2.3505 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7364 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=906 n_upd=906 a0_mean=-8.0835 a0_std=0.3800 anchor=2.3733 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7451 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=910 n_upd=910 a0_mean=-8.1143 a0_std=0.3802 anchor=2.3834 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7403 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=911 n_upd=911 a0_mean=-8.1202 a0_std=0.3803 anchor=2.3837 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7370 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=915 n_upd=915 a0_mean=-8.2228 a0_std=0.3804 anchor=2.4519 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7482 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=916 n_upd=916 a0_mean=-8.2339 a0_std=0.3804 anchor=2.4594 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7529 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=917 n_upd=917 a0_mean=-8.2520 a0_std=0.3804 anchor=2.4696 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7557 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=918 n_upd=918 a0_mean=-8.2509 a0_std=0.3804 anchor=2.4676 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7498 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=919 n_upd=919 a0_mean=-8.2444 a0_std=0.3804 anchor=2.4638 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7509 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=920 n_upd=920 a0_mean=-8.2791 a0_std=0.3804 anchor=2.4802 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7569 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=921 n_upd=921 a0_mean=-8.3090 a0_std=0.3804 anchor=2.4941 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7521 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=925 n_upd=925 a0_mean=-8.4070 a0_std=0.3805 anchor=2.5504 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7482 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=926 n_upd=926 a0_mean=-8.4041 a0_std=0.3806 anchor=2.5427 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7558 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=927 n_upd=927 a0_mean=-8.1086 a0_std=0.3806 anchor=2.3720 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7279 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=928 n_upd=928 a0_mean=-8.1584 a0_std=0.3806 anchor=2.3966 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7129 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=929 n_upd=929 a0_mean=-8.1335 a0_std=0.3806 anchor=2.3827 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7367 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=933 n_upd=933 a0_mean=-8.3283 a0_std=0.3806 anchor=2.5069 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7306 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=934 n_upd=934 a0_mean=-8.3236 a0_std=0.3807 anchor=2.4951 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7284 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=938 n_upd=938 a0_mean=-8.4049 a0_std=0.3808 anchor=2.5372 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7399 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=939 n_upd=939 a0_mean=-8.4152 a0_std=0.3810 anchor=2.5535 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7177 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=940 n_upd=940 a0_mean=-8.4319 a0_std=0.3810 anchor=2.5710 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7264 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=941 n_upd=941 a0_mean=-8.4435 a0_std=0.3810 anchor=2.5777 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7313 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=942 n_upd=942 a0_mean=-8.4496 a0_std=0.3810 anchor=2.5816 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7275 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=943 n_upd=943 a0_mean=-8.4288 a0_std=0.3810 anchor=2.5691 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7292 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=944 n_upd=944 a0_mean=-8.4310 a0_std=0.3810 anchor=2.5702 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7297 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=945 n_upd=945 a0_mean=-8.4412 a0_std=0.3810 anchor=2.5765 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7352 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=946 n_upd=946 a0_mean=-8.4377 a0_std=0.3810 anchor=2.5763 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7337 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=950 n_upd=950 a0_mean=-8.5355 a0_std=0.3812 anchor=2.6478 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7369 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=951 n_upd=951 a0_mean=-8.4998 a0_std=0.3813 anchor=2.6336 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7407 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=952 n_upd=952 a0_mean=-8.0712 a0_std=0.3813 anchor=2.3767 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.6798 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=953 n_upd=953 a0_mean=-8.1953 a0_std=0.3813 anchor=2.4496 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7110 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=957 n_upd=957 a0_mean=-8.4997 a0_std=0.3813 anchor=2.6406 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7314 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=961 n_upd=961 a0_mean=-8.5424 a0_std=0.3814 anchor=2.6635 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7435 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=965 n_upd=965 a0_mean=-8.6159 a0_std=0.3817 anchor=2.7061 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7388 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=966 n_upd=966 a0_mean=-8.6211 a0_std=0.3818 anchor=2.7167 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7352 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=967 n_upd=967 a0_mean=-8.6222 a0_std=0.3818 anchor=2.7176 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7315 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=968 n_upd=968 a0_mean=-8.6218 a0_std=0.3818 anchor=2.7173 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7380 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=969 n_upd=969 a0_mean=-8.6272 a0_std=0.3818 anchor=2.7210 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7371 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=970 n_upd=970 a0_mean=-8.6167 a0_std=0.3818 anchor=2.7151 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7363 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=974 n_upd=974 a0_mean=-8.7405 a0_std=0.3818 anchor=2.7803 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7472 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=978 n_upd=978 a0_mean=-8.8131 a0_std=0.3819 anchor=2.8263 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7523 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=979 n_upd=979 a0_mean=-8.7881 a0_std=0.3821 anchor=2.8218 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7558 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=983 n_upd=983 a0_mean=-8.8903 a0_std=0.3822 anchor=2.8844 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7474 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=987 n_upd=987 a0_mean=-8.9658 a0_std=0.3823 anchor=2.9263 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7516 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=988 n_upd=988 a0_mean=-8.7569 a0_std=0.3825 anchor=2.7871 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7191 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=989 n_upd=989 a0_mean=-8.7711 a0_std=0.3825 anchor=2.7963 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7155 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=990 n_upd=990 a0_mean=-8.7309 a0_std=0.3825 anchor=2.7749 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7219 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=992 n_upd=992 a0_mean=-8.9016 a0_std=0.3825 anchor=2.8949 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7359 | nB=0 nS=576 nH=0
[ANCHOR_DEBUG] upd=993 n_upd=993 a0_mean=-8.7868 a0_std=0.3825 anchor=2.8183 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7235 | nB=0 nS=448 nH=0
[ANCHOR_DEBUG] upd=997 n_upd=997 a0_mean=-8.7687 a0_std=0.3828 anchor=2.7951 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7314 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1000 n_upd=1000 a0_mean=-8.8193 a0_std=0.3830 anchor=2.8099 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7465 | nB=0 nS=1472 nH=0
[ANCHOR_DEBUG] upd=1001 n_upd=1001 a0_mean=-8.8487 a0_std=0.3831 anchor=2.8072 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7651 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1002 n_upd=1002 a0_mean=-8.8687 a0_std=0.3831 anchor=2.8190 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7671 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1003 n_upd=1003 a0_mean=-8.8738 a0_std=0.3831 anchor=2.8222 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7609 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1006 n_upd=1006 a0_mean=-8.9346 a0_std=0.3832 anchor=2.8567 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7558 | nB=0 nS=1280 nH=0
[ANCHOR_DEBUG] upd=1007 n_upd=1007 a0_mean=-8.8411 a0_std=0.3833 anchor=2.8393 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7635 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1008 n_upd=1008 a0_mean=-8.8649 a0_std=0.3833 anchor=2.8543 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7685 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1009 n_upd=1009 a0_mean=-8.8528 a0_std=0.3833 anchor=2.8466 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7627 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1013 n_upd=1013 a0_mean=-8.9300 a0_std=0.3834 anchor=2.8980 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7528 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1014 n_upd=1014 a0_mean=-8.9338 a0_std=0.3835 anchor=2.8668 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7570 | nB=0 nS=192 nH=0
[ANCHOR_DEBUG] upd=1015 n_upd=1015 a0_mean=-8.4988 a0_std=0.3835 anchor=2.5935 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7026 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1016 n_upd=1016 a0_mean=-8.6099 a0_std=0.3835 anchor=2.6612 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7300 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1020 n_upd=1020 a0_mean=-8.9636 a0_std=0.3836 anchor=2.8890 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7421 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1024 n_upd=1024 a0_mean=-9.0015 a0_std=0.3838 anchor=2.9241 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7474 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1028 n_upd=1028 a0_mean=-9.0441 a0_std=0.3839 anchor=2.9559 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7495 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1029 n_upd=1029 a0_mean=-9.0414 a0_std=0.3840 anchor=2.9463 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7513 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1030 n_upd=1030 a0_mean=-9.0309 a0_std=0.3840 anchor=2.9395 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7500 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1031 n_upd=1031 a0_mean=-9.0489 a0_std=0.3840 anchor=2.9510 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7493 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1032 n_upd=1032 a0_mean=-9.0563 a0_std=0.3840 anchor=2.9560 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7476 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1033 n_upd=1033 a0_mean=-9.0478 a0_std=0.3840 anchor=2.9504 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7446 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1034 n_upd=1034 a0_mean=-9.0293 a0_std=0.3840 anchor=2.9376 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7448 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1035 n_upd=1035 a0_mean=-9.0350 a0_std=0.3840 anchor=2.9405 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7510 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1036 n_upd=1036 a0_mean=-9.0380 a0_std=0.3840 anchor=2.9424 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7502 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1037 n_upd=1037 a0_mean=-9.0333 a0_std=0.3840 anchor=2.9394 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7461 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1041 n_upd=1041 a0_mean=-9.1123 a0_std=0.3842 anchor=2.9879 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7552 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1042 n_upd=1042 a0_mean=-8.8496 a0_std=0.3844 anchor=2.8268 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7340 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1043 n_upd=1043 a0_mean=-8.8245 a0_std=0.3844 anchor=2.8088 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7245 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1044 n_upd=1044 a0_mean=-8.8798 a0_std=0.3844 anchor=2.8450 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7349 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1048 n_upd=1048 a0_mean=-9.0722 a0_std=0.3845 anchor=2.9547 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7355 | nB=0 nS=2048 nH=0
[ANCHOR_DEBUG] upd=1050 n_upd=1050 a0_mean=-9.1254 a0_std=0.3845 anchor=2.9824 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7405 | nB=0 nS=704 nH=0
[ANCHOR_DEBUG] upd=1051 n_upd=1051 a0_mean=-9.0867 a0_std=0.3845 anchor=2.9684 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7379 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1052 n_upd=1052 a0_mean=-9.0675 a0_std=0.3845 anchor=2.9568 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7290 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1053 n_upd=1053 a0_mean=-9.0904 a0_std=0.3845 anchor=2.9720 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7396 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1054 n_upd=1054 a0_mean=-9.0972 a0_std=0.3845 anchor=2.9768 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7401 | nB=0 nS=128 nH=0
[ANCHOR_DEBUG] upd=1055 n_upd=1055 a0_mean=-9.1022 a0_std=0.3845 anchor=2.9842 | adv_BUY=nan adv_SELL=0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7401 | nB=0 nS=256 nH=0
[ANCHOR_DEBUG] upd=1056 n_upd=1056 a0_mean=-9.0872 a0_std=0.3845 anchor=2.9789 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7369 | nB=0 nS=64 nH=0
[ANCHOR_DEBUG] upd=1057 n_upd=1057 a0_mean=-9.0812 a0_std=0.3845 anchor=2.9749 | adv_BUY=nan adv_SELL=-0.0000 adv_HOLD=nan | v_BUY=nan v_SELL=-0.7423 | nB=0 nS=64 nH=0
